시도명,시군구명,동명,and_nm,비례의원수,지방명,광역의원선거구명,기초의원선거구명,기초의원선출수
경상남도,거창군,마리면,경상남도 거창군 마리면,2,거창군,제2선거구,나선거구,3
경상남도,거창군,가북면,경상남도 거창군 가북면,2,거창군,제2선거구,다선거구,2
경상남도,거창군,남상면,경상남도 거창군 남상면,2,거창군,제2선거구,다선거구,2
경상남도,거창군,남하면,경상남도 거창군 남하면,2,거창군,제2선거구,다선거구,2
경상남도,거창군,신원면,경상남도 거창군 신원면,2,거창군,제2선거구,다선거구,2
경상남도,거창군,가조면,경상남도 거창군 가조면,2,거창군,제2선거구,다선거구,2
경상남도,합천군,합천읍,경상남도 합천군 합천읍,2,합천군,단일선거구,가선거구,3
경상남도,합천군,용주면,경상남도 합천군 용주면,2,합천군,단일선거구,가선거구,3
경상남도,합천군,대병면,경상남도 합천군 대병면,2,합천군,단일선거구,가선거구,3
경상남도,합천군,율곡면,경상남도 합천군 율곡면,2,합천군,단일선거구,가선거구,3
경상남도,합천군,봉산면,경상남도 합천군 봉산면,2,합천군,단일선거구,나선거구,2
경상남도,합천군,묘산면,경상남도 합천군 묘산면,2,합천군,단일선거구,나선거구,2
경상남도,합천군,가야면,경상남도 합천군 가야면,2,합천군,단일선거구,나선거구,2
경상남도,합천군,야로면,경상남도 합천군 야로면,2,합천군,단일선거구,나선거구,2
경상남도,합천군,초계면,경상남도 합천군 초계면,2,합천군,단일선거구,다선거구,2
경상남도,합천군,쌍책면,경상남도 합천군 쌍책면,2,합천군,단일선거구,다선거구,2
경상남도,합천군,덕곡면,경상남도 합천군 덕곡면,2,합천군,단일선거구,다선거구,2
경상남도,합천군,청덕면,경상남도 합천군 청덕면,2,합천군,단일선거구,다선거구,2
경상남도,합천군,적중면,경상남도 합천군 적중면,2,합천군,단일선거구,다선거구,2
경상남도,합천군,대양면,경상남도 합천군 대양면,2,합천군,단일선거구,라선거구,2
경상남도,합천군,쌍백면,경상남도 합천군 쌍백면,2,합천군,단일선거구,라선거구,2
경상남도,합천군,삼가면,경상남도 합천군 삼가면,2,합천군,단일선거구,라선거구,2
경상남도,합천군,가회면,경상남도 합천군 가회면,2,합천군,단일선거구,라선거구,2
대구광역시,중구,동인동,대구광역시 중구 동인동,1,중구,제1선거구,가선거구,3
대구광역시,중구,삼덕동,대구광역시 중구 삼덕동,1,중구,제1선거구,가선거구,3
대구광역시,중구,성내1동,대구광역시 중구 성내1동,1,중구,제1선거구,가선거구,3
대구광역시,중구,남산1동,대구광역시 중구 남산1동,1,중구,제1선거구,가선거구,3
대구광역시,중구,대봉1동,대구광역시 중구 대봉1동,1,중구,제1선거구,가선거구,3
대구광역시,중구,대봉2동,대구광역시 중구 대봉2동,1,중구,제1선거구,가선거구,3
대구광역시,중구,성내2동,대구광역시 중구 성내2동,1,중구,제2선거구,나선거구,3
대구광역시,중구,성내3동,대구광역시 중구 성내3동,1,중구,제2선거구,나선거구,3
대구광역시,중구,대신동,대구광역시 중구 대신동,1,중구,제2선거구,나선거구,3
대구광역시,중구,남산2동,대구광역시 중구 남산2동,1,중구,제2선거구,나선거구,3
대구광역시,중구,남산3동,대구광역시 중구 남산3동,1,중구,제2선거구,나선거구,3
대구광역시,중구,남산4동,대구광역시 중구 남산4동,1,중구,제2선거구,나선거구,3
대구광역시,동구,신암1동,대구광역시 동구 신암1동,2,동구,제1선거구,가선거구,2
대구광역시,동구,신암2동,대구광역시 동구 신암2동,2,동구,제1선거구,가선거구,2
대구광역시,동구,신암3동,대구광역시 동구 신암3동,2,동구,제1선거구,가선거구,2
대구광역시,동구,신암4동,대구광역시 동구 신암4동,2,동구,제1선거구,나선거구,2
대구광역시,동구,신암5동,대구광역시 동구 신암5동,2,동구,제1선거구,나선거구,2
대구광역시,동구,지저동,대구광역시 동구 지저동,2,동구,제1선거구,나선거구,2
대구광역시,동구,동촌동,대구광역시 동구 동촌동,2,동구,제1선거구,나선거구,2
대구광역시,동구,신천1·2동,대구광역시 동구 신천1·2동,2,동구,제2선거구,다선거구,3
대구광역시,동구,신천3동,대구광역시 동구 신천3동,2,동구,제2선거구,다선거구,3
대구광역시,동구,신천4동,대구광역시 동구 신천4동,2,동구,제2선거구,다선거구,3
대구광역시,동구,효목1동,대구광역시 동구 효목1동,2,동구,제2선거구,다선거구,3
대구광역시,동구,효목2동,대구광역시 동구 효목2동,2,동구,제2선거구,다선거구,3
대구광역시,동구,도평동,대구광역시 동구 도평동,2,동구,제3선거구,라선거구,3
대구광역시,동구,불로·봉무동,대구광역시 동구 불로·봉무동,2,동구,제3선거구,라선거구,3
대구광역시,동구,방촌동,대구광역시 동구 방촌동,2,동구,제3선거구,라선거구,3
대구광역시,동구,해안동,대구광역시 동구 해안동,2,동구,제3선거구,라선거구,3
대구광역시,동구,공산동,대구광역시 동구 공산동,2,동구,제3선거구,라선거구,3
대구광역시,동구,안심1동,대구광역시 동구 안심1동,2,동구,제4선거구,마선거구,2
대구광역시,동구,안심2동,대구광역시 동구 안심2동,2,동구,제4선거구,마선거구,2
대구광역시,동구,안심3동,대구광역시 동구 안심3동,2,동구,제4선거구,바선거구,3
대구광역시,동구,안심4동,대구광역시 동구 안심4동,2,동구,제4선거구,바선거구,3
대구광역시,동구,혁신동,대구광역시 동구 혁신동,2,동구,제4선거구,바선거구,3
대구광역시,서구,내당1동,대구광역시 서구 내당1동,1,서구,제1선거구,가선거구,2
대구광역시,서구,내당2·3동,대구광역시 서구 내당2·3동,1,서구,제1선거구,가선거구,2
대구광역시,서구,내당4동,대구광역시 서구 내당4동,1,서구,제1선거구,가선거구,2
대구광역시,서구,평리2동,대구광역시 서구 평리2동,1,서구,제1선거구,나선거구,3
대구광역시,서구,평리4동,대구광역시 서구 평리4동,1,서구,제1선거구,나선거구,3
대구광역시,서구,평리5동,대구광역시 서구 평리5동,1,서구,제1선거구,나선거구,3
대구광역시,서구,평리6동,대구광역시 서구 평리6동,1,서구,제1선거구,나선거구,3
대구광역시,서구,상중이동,대구광역시 서구 상중이동,1,서구,제1선거구,나선거구,3
대구광역시,서구,비산1동,대구광역시 서구 비산1동,1,서구,제2선거구,다선거구,2
대구광역시,서구,비산5동,대구광역시 서구 비산5동,1,서구,제2선거구,다선거구,2
대구광역시,서구,비산7동,대구광역시 서구 비산7동,1,서구,제2선거구,다선거구,2
대구광역시,서구,원대동,대구광역시 서구 원대동,1,서구,제2선거구,다선거구,2
대구광역시,서구,비산2·3동,대구광역시 서구 비산2·3동,1,서구,제2선거구,라선거구,2
대구광역시,서구,비산4동,대구광역시 서구 비산4동,1,서구,제2선거구,라선거구,2
대구광역시,서구,비산6동,대구광역시 서구 비산6동,1,서구,제2선거구,라선거구,2
대구광역시,서구,평리1동,대구광역시 서구 평리1동,1,서구,제2선거구,라선거구,2
대구광역시,서구,평리3동,대구광역시 서구 평리3동,1,서구,제2선거구,라선거구,2
대구광역시,남구,이천동,대구광역시 남구 이천동,1,남구,제1선거구,가선거구,3
대구광역시,남구,봉덕1동,대구광역시 남구 봉덕1동,1,남구,제1선거구,가선거구,3
대구광역시,남구,봉덕2동,대구광역시 남구 봉덕2동,1,남구,제1선거구,가선거구,3
대구광역시,남구,봉덕3동,대구광역시 남구 봉덕3동,1,남구,제1선거구,가선거구,3
대구광역시,남구,대명2동,대구광역시 남구 대명2동,1,남구,제1선거구,가선거구,3
대구광역시,남구,대명5동,대구광역시 남구 대명5동,1,남구,제1선거구,가선거구,3
대구광역시,남구,대명1동,대구광역시 남구 대명1동,1,남구,제2선거구,나선거구,2
대구광역시,남구,대명3동,대구광역시 남구 대명3동,1,남구,제2선거구,나선거구,2
대구광역시,남구,대명4동,대구광역시 남구 대명4동,1,남구,제2선거구,나선거구,2
대구광역시,남구,대명10동,대구광역시 남구 대명10동,1,남구,제2선거구,나선거구,2
대구광역시,남구,대명6동,대구광역시 남구 대명6동,1,남구,제2선거구,라선거구,2
대구광역시,남구,대명9동,대구광역시 남구 대명9동,1,남구,제2선거구,라선거구,2
대구광역시,남구,대명11동,대구광역시 남구 대명11동,1,남구,제2선거구,라선거구,2
대구광역시,북구,고성동,대구광역시 북구 고성동,3,북구,제1선거구,가선거구,2
대구광역시,북구,칠성동,대구광역시 북구 칠성동,3,북구,제1선거구,가선거구,2
대구광역시,북구,노원동,대구광역시 북구 노원동,3,북구,제1선거구,가선거구,2
대구광역시,북구,침산1동,대구광역시 북구 침산1동,3,북구,제1선거구,나선거구,2
대구광역시,북구,침산2동,대구광역시 북구 침산2동,3,북구,제1선거구,나선거구,2
대구광역시,북구,침산3동,대구광역시 북구 침산3동,3,북구,제1선거구,나선거구,2
대구광역시,북구,산격1동,대구광역시 북구 산격1동,3,북구,제2선거구,다선거구,3
대구광역시,북구,산격2동,대구광역시 북구 산격2동,3,북구,제2선거구,다선거구,3
대구광역시,북구,산격3동,대구광역시 북구 산격3동,3,북구,제2선거구,다선거구,3
대구광역시,북구,산격4동,대구광역시 북구 산격4동,3,북구,제2선거구,다선거구,3
대구광역시,북구,대현동,대구광역시 북구 대현동,3,북구,제2선거구,다선거구,3
대구광역시,북구,복현1동,대구광역시 북구 복현1동,3,북구,제2선거구,라선거구,2
대구광역시,북구,복현2동,대구광역시 북구 복현2동,3,북구,제2선거구,라선거구,2
대구광역시,북구,검단동,대구광역시 북구 검단동,3,북구,제2선거구,라선거구,2
대구광역시,북구,무태조야동,대구광역시 북구 무태조야동,3,북구,제3선거구,마선거구,3
대구광역시,북구,관문동,대구광역시 북구 관문동,3,북구,제3선거구,마선거구,3
대구광역시,북구,태전1동,대구광역시 북구 태전1동,3,북구,제3선거구,마선거구,3
대구광역시,북구,태전2동,대구광역시 북구 태전2동,3,북구,제4선거구,바선거구,3
대구광역시,북구,구암동,대구광역시 북구 구암동,3,북구,제4선거구,바선거구,3
대구광역시,북구,국우동,대구광역시 북구 국우동,3,북구,제4선거구,바선거구,3
대구광역시,북구,관음동,대구광역시 북구 관음동,3,북구,제5선거구,사선거구,3
대구광역시,북구,읍내동,대구광역시 북구 읍내동,3,북구,제5선거구,사선거구,3
대구광역시,북구,동천동,대구광역시 북구 동천동,3,북구,제5선거구,사선거구,3
대구광역시,수성구,범어1동,대구광역시 수성구 범어1동,3,수성구,제1선거구,가선거구,3
대구광역시,수성구,범어4동,대구광역시 수성구 범어4동,3,수성구,제1선거구,가선거구,3
대구광역시,수성구,황금1동,대구광역시 수성구 황금1동,3,수성구,제1선거구,가선거구,3
대구광역시,수성구,황금2동,대구광역시 수성구 황금2동,3,수성구,제1선거구,가선거구,3
대구광역시,수성구,범어2동,대구광역시 수성구 범어2동,3,수성구,제2선거구,나선거구,2
대구광역시,수성구,범어3동,대구광역시 수성구 범어3동,3,수성구,제2선거구,나선거구,2
대구광역시,수성구,만촌1동,대구광역시 수성구 만촌1동,3,수성구,제2선거구,나선거구,2
대구광역시,수성구,만촌2동,대구광역시 수성구 만촌2동,3,수성구,제2선거구,다선거구,2
대구광역시,수성구,만촌3동,대구광역시 수성구 만촌3동,3,수성구,제2선거구,다선거구,2
대구광역시,수성구,고산1동,대구광역시 수성구 고산1동,3,수성구,제3선거구,라선거구,3
대구광역시,수성구,고산2동,대구광역시 수성구 고산2동,3,수성구,제3선거구,라선거구,3
대구광역시,수성구,고산3동,대구광역시 수성구 고산3동,3,수성구,제3선거구,라선거구,3
대구광역시,수성구,수성1가동,대구광역시 수성구 수성1가동,3,수성구,제4선거구,마선거구,5
대구광역시,수성구,수성2·3가동,대구광역시 수성구 수성2·3가동,3,수성구,제4선거구,마선거구,5
대구광역시,수성구,수성4가동,대구광역시 수성구 수성4가동,3,수성구,제4선거구,마선거구,5
대구광역시,수성구,중동,대구광역시 수성구 중동,3,수성구,제4선거구,마선거구,5
대구광역시,수성구,상동,대구광역시 수성구 상동,3,수성구,제4선거구,마선거구,5
대구광역시,수성구,두산동,대구광역시 수성구 두산동,3,수성구,제4선거구,마선거구,5
대구광역시,수성구,파동,대구광역시 수성구 파동,3,수성구,제5선거구,바선거구,4
대구광역시,수성구,지산1동,대구광역시 수성구 지산1동,3,수성구,제5선거구,바선거구,4
대구광역시,수성구,지산2동,대구광역시 수성구 지산2동,3,수성구,제5선거구,바선거구,4
대구광역시,수성구,범물1동,대구광역시 수성구 범물1동,3,수성구,제5선거구,바선거구,4
대구광역시,수성구,범물2동,대구광역시 수성구 범물2동,3,수성구,제5선거구,바선거구,4
대구광역시,달서구,죽전동,대구광역시 달서구 죽전동,3,달서구,제1선거구,가선거구,3
대구광역시,달서구,장기동,대구광역시 달서구 장기동,3,달서구,제1선거구,가선거구,3
대구광역시,달서구,용산1동,대구광역시 달서구 용산1동,3,달서구,제1선거구,가선거구,3
대구광역시,달서구,용산2동,대구광역시 달서구 용산2동,3,달서구,제1선거구,가선거구,3
대구광역시,달서구,이곡1동,대구광역시 달서구 이곡1동,3,달서구,제2선거구,나선거구,3
대구광역시,달서구,이곡2동,대구광역시 달서구 이곡2동,3,달서구,제2선거구,나선거구,3
대구광역시,달서구,신당동,대구광역시 달서구 신당동,3,달서구,제2선거구,나선거구,3
대구광역시,달서구,월성1동,대구광역시 달서구 월성1동,3,달서구,제3선거구,다선거구,2
대구광역시,달서구,월성2동,대구광역시 달서구 월성2동,3,달서구,제3선거구,다선거구,2
대구광역시,달서구,상인1동,대구광역시 달서구 상인1동,3,달서구,제3선거구,라선거구,2
대구광역시,달서구,상인2동,대구광역시 달서구 상인2동,3,달서구,제3선거구,라선거구,2
대구광역시,달서구,진천동,대구광역시 달서구 진천동,3,달서구,제4선거구,마선거구,3
대구광역시,달서구,유천동,대구광역시 달서구 유천동,3,달서구,제4선거구,마선거구,3
대구광역시,달서구,상인3동,대구광역시 달서구 상인3동,3,달서구,제4선거구,바선거구,2
대구광역시,달서구,도원동,대구광역시 달서구 도원동,3,달서구,제4선거구,바선거구,2
대구광역시,달서구,성당동,대구광역시 달서구 성당동,3,달서구,제5선거구,사선거구,3
대구광역시,달서구,두류1·2동,대구광역시 달서구 두류1·2동,3,달서구,제5선거구,사선거구,3
대구광역시,달서구,두류3동,대구광역시 달서구 두류3동,3,달서구,제5선거구,사선거구,3
대구광역시,달서구,감삼동,대구광역시 달서구 감삼동,3,달서구,제5선거구,사선거구,3
대구광역시,달서구,본리동,대구광역시 달서구 본리동,3,달서구,제6선거구,아선거구,3
대구광역시,달서구,송현1동,대구광역시 달서구 송현1동,3,달서구,제6선거구,아선거구,3
대구광역시,달서구,송현2동,대구광역시 달서구 송현2동,3,달서구,제6선거구,아선거구,3
대구광역시,달서구,본동,대구광역시 달서구 본동,3,달서구,제6선거구,아선거구,3
대구광역시,달성군,화원읍,대구광역시 달성군 화원읍,2,달성군,제1선거구,가선거구,2
대구광역시,달성군,가창면,대구광역시 달성군 가창면,2,달성군,제1선거구,가선거구,2
대구광역시,달성군,옥포읍,대구광역시 달성군 옥포읍,2,달성군,제2선거구,나선거구,2
대구광역시,달성군,논공읍,대구광역시 달성군 논공읍,2,달성군,제2선거구,나선거구,2
대구광역시,달성군,유가읍,대구광역시 달성군 유가읍,2,달성군,제2선거구,다선거구,3
대구광역시,달성군,현풍읍,대구광역시 달성군 현풍읍,2,달성군,제2선거구,다선거구,3
대구광역시,달성군,구지면,대구광역시 달성군 구지면,2,달성군,제2선거구,다선거구,3
대구광역시,달성군,다사읍,대구광역시 달성군 다사읍,2,달성군,제3선거구,라선거구,3
대구광역시,달성군,하빈면,대구광역시 달성군 하빈면,2,달성군,제3선거구,라선거구,3
경상북도,포항시북구,흥해읍,경상북도 포항시북구 흥해읍,4,포항시,제1선거구,가선거구,2
경상북도,포항시북구,신광면,경상북도 포항시북구 신광면,4,포항시,제1선거구,나선거구,2
경상북도,포항시북구,청하면,경상북도 포항시북구 청하면,4,포항시,제1선거구,나선거구,2
경상북도,포항시북구,송라면,경상북도 포항시북구 송라면,4,포항시,제1선거구,나선거구,2
경상북도,포항시북구,기계면,경상북도 포항시북구 기계면,4,포항시,제1선거구,나선거구,2
경상북도,포항시북구,죽장면,경상북도 포항시북구 죽장면,4,포항시,제1선거구,나선거구,2
경상북도,포항시북구,기북면,경상북도 포항시북구 기북면,4,포항시,제1선거구,나선거구,2
경상북도,포항시북구,용흥동,경상북도 포항시북구 용흥동,4,포항시,제2선거구,다선거구,3
경상북도,포항시북구,우창동,경상북도 포항시북구 우창동,4,포항시,제2선거구,다선거구,3
경상북도,포항시북구,양학동,경상북도 포항시북구 양학동,4,포항시,제3선거구,라선거구,3
경상북도,포항시북구,중앙동,경상북도 포항시북구 중앙동,4,포항시,제3선거구,라선거구,3
경상북도,포항시북구,죽도동,경상북도 포항시북구 죽도동,4,포항시,제3선거구,라선거구,3
경상북도,포항시북구,두호동,경상북도 포항시북구 두호동,4,포항시,제4선거구,마선거구,3
경상북도,포항시북구,환여동,경상북도 포항시북구 환여동,4,포항시,제4선거구,마선거구,3
경상북도,포항시남구,해도동,경상북도 포항시남구 해도동,4,포항시,제6선거구,사선거구,3
경상북도,포항시남구,송도동,경상북도 포항시남구 송도동,4,포항시,제6선거구,사선거구,3
경상북도,포항시남구,청림동,경상북도 포항시남구 청림동,4,포항시,제6선거구,사선거구,3
경상북도,포항시남구,제철동,경상북도 포항시남구 제철동,4,포항시,제6선거구,사선거구,3
경상북도,포항시남구,구룡포읍,경상북도 포항시남구 구룡포읍,4,포항시,제6선거구,아선거구,2
경상북도,포항시남구,동해면,경상북도 포항시남구 동해면,4,포항시,제6선거구,아선거구,2
경상북도,포항시남구,장기면,경상북도 포항시남구 장기면,4,포항시,제6선거구,아선거구,2
경상북도,포항시남구,호미곶면,경상북도 포항시남구 호미곶면,4,포항시,제6선거구,아선거구,2
경상북도,포항시남구,연일읍,경상북도 포항시남구 연일읍,4,포항시,제7선거구,자선거구,3
경상북도,포항시남구,상대동,경상북도 포항시남구 상대동,4,포항시,제7선거구,자선거구,3
경상북도,포항시남구,대송면,경상북도 포항시남구 대송면,4,포항시,제7선거구,자선거구,3
경상북도,포항시남구,오천읍,경상북도 포항시남구 오천읍,4,포항시,제8선거구,차선거구,3
경상북도,포항시남구,효곡동,경상북도 포항시남구 효곡동,4,포항시,제9선거구,카선거구,3
경상북도,포항시남구,대이동,경상북도 포항시남구 대이동,4,포항시,제9선거구,카선거구,3
경상북도,경주시,황성동,경상북도 경주시 황성동,3,경주시,제1선거구,가선거구,2
경상북도,경주시,현곡면,경상북도 경주시 현곡면,3,경주시,제1선거구,나선거구,2
경상북도,경주시,성건동,경상북도 경주시 성건동,3,경주시,제1선거구,나선거구,2
경상북도,경주시,동천동,경상북도 경주시 동천동,3,경주시,제2선거구,다선거구,2
경상북도,경주시,보덕동,경상북도 경주시 보덕동,3,경주시,제2선거구,다선거구,2
경상북도,경주시,감포읍,경상북도 경주시 감포읍,3,경주시,제2선거구,라선거구,3
경상북도,경주시,외동읍,경상북도 경주시 외동읍,3,경주시,제2선거구,라선거구,3
경상북도,경주시,문무대왕면,경상북도 경주시 문무대왕면,3,경주시,제2선거구,라선거구,3
경상북도,경주시,양남면,경상북도 경주시 양남면,3,경주시,제2선거구,라선거구,3
경상북도,경주시,안강읍,경상북도 경주시 안강읍,3,경주시,제3선거구,마선거구,2
경상북도,경주시,강동면,경상북도 경주시 강동면,3,경주시,제3선거구,마선거구,2
경상북도,경주시,천북면,경상북도 경주시 천북면,3,경주시,제3선거구,바선거구,2
경상북도,경주시,용강동,경상북도 경주시 용강동,3,경주시,제3선거구,바선거구,2
경상북도,경주시,건천읍,경상북도 경주시 건천읍,3,경주시,제4선거구,사선거구,3
경상북도,경주시,내남면,경상북도 경주시 내남면,3,경주시,제4선거구,사선거구,3
경상북도,경주시,산내면,경상북도 경주시 산내면,3,경주시,제4선거구,사선거구,3
경상북도,경주시,서면,경상북도 경주시 서면,3,경주시,제4선거구,사선거구,3
경상북도,경주시,선도동,경상북도 경주시 선도동,3,경주시,제4선거구,사선거구,3
경상북도,경주시,중부동,경상북도 경주시 중부동,3,경주시,제4선거구,아선거구,2
경상북도,경주시,황오동,경상북도 경주시 황오동,3,경주시,제4선거구,아선거구,2
경상북도,경주시,황남동,경상북도 경주시 황남동,3,경주시,제4선거구,아선거구,2
경상북도,경주시,월성동,경상북도 경주시 월성동,3,경주시,제4선거구,아선거구,2
경상북도,경주시,불국동,경상북도 경주시 불국동,3,경주시,제4선거구,아선거구,2
경상북도,김천시,대곡동,경상북도 김천시 대곡동,2,김천시,제1선거구,가선거구,2
경상북도,김천시,봉산면,경상북도 김천시 봉산면,2,김천시,제1선거구,나선거구,3
경상북도,김천시,대항면,경상북도 김천시 대항면,2,김천시,제1선거구,나선거구,3
경상북도,김천시,구성면,경상북도 김천시 구성면,2,김천시,제1선거구,나선거구,3
경상북도,김천시,지례면,경상북도 김천시 지례면,2,김천시,제1선거구,나선거구,3
경상북도,김천시,부항면,경상북도 김천시 부항면,2,김천시,제1선거구,나선거구,3
경상북도,김천시,대덕면,경상북도 김천시 대덕면,2,김천시,제1선거구,나선거구,3
경상북도,김천시,증산면,경상북도 김천시 증산면,2,김천시,제1선거구,나선거구,3
경상북도,김천시,대신동,경상북도 김천시 대신동,2,김천시,제2선거구,다선거구,2
경상북도,김천시,자산동,경상북도 김천시 자산동,2,김천시,제2선거구,라선거구,2
경상북도,김천시,지좌동,경상북도 김천시 지좌동,2,김천시,제2선거구,라선거구,2
경상북도,김천시,감천면,경상북도 김천시 감천면,2,김천시,제2선거구,마선거구,2
경상북도,김천시,조마면,경상북도 김천시 조마면,2,김천시,제2선거구,마선거구,2
경상북도,김천시,평화남산동,경상북도 김천시 평화남산동,2,김천시,제2선거구,마선거구,2
경상북도,김천시,양금동,경상북도 김천시 양금동,2,김천시,제2선거구,마선거구,2
경상북도,김천시,율곡동,경상북도 김천시 율곡동,2,김천시,제3선거구,바선거구,2
경상북도,김천시,아포읍,경상북도 김천시 아포읍,2,김천시,제3선거구,사선거구,3
경상북도,김천시,남면,경상북도 김천시 남면,2,김천시,제3선거구,사선거구,3
경상북도,김천시,농소면,경상북도 김천시 농소면,2,김천시,제3선거구,사선거구,3
경상북도,김천시,개령면,경상북도 김천시 개령면,2,김천시,제3선거구,사선거구,3
경상북도,김천시,감문면,경상북도 김천시 감문면,2,김천시,제3선거구,사선거구,3
경상북도,김천시,어모면,경상북도 김천시 어모면,2,김천시,제3선거구,사선거구,3
경상북도,안동시,북후면,경상북도 안동시 북후면,2,안동시,제1선거구,가선거구,2
경상북도,안동시,서후면,경상북도 안동시 서후면,2,안동시,제1선거구,가선거구,2
경상북도,안동시,송하동,경상북도 안동시 송하동,2,안동시,제1선거구,가선거구,2
경상북도,안동시,옥동,경상북도 안동시 옥동,2,안동시,제1선거구,나선거구,2
경상북도,안동시,풍산읍,경상북도 안동시 풍산읍,2,안동시,제1선거구,다선거구,2
경상북도,안동시,풍천면,경상북도 안동시 풍천면,2,안동시,제1선거구,다선거구,2
경상북도,안동시,일직면,경상북도 안동시 일직면,2,안동시,제1선거구,다선거구,2
경상북도,안동시,남후면,경상북도 안동시 남후면,2,안동시,제1선거구,다선거구,2
경상북도,안동시,와룡면,경상북도 안동시 와룡면,2,안동시,제2선거구,라선거구,2
경상북도,안동시,길안면,경상북도 안동시 길안면,2,안동시,제2선거구,라선거구,2
경상북도,안동시,임동면,경상북도 안동시 임동면,2,안동시,제2선거구,라선거구,2
경상북도,안동시,예안면,경상북도 안동시 예안면,2,안동시,제2선거구,라선거구,2
경상북도,안동시,도산면,경상북도 안동시 도산면,2,안동시,제2선거구,라선거구,2
경상북도,안동시,녹전면,경상북도 안동시 녹전면,2,안동시,제2선거구,라선거구,2
경상북도,안동시,용상동,경상북도 안동시 용상동,2,안동시,제2선거구,라선거구,2
경상북도,안동시,남선면,경상북도 안동시 남선면,2,안동시,제2선거구,마선거구,2
경상북도,안동시,임하면,경상북도 안동시 임하면,2,안동시,제2선거구,마선거구,2
경상북도,안동시,강남동,경상북도 안동시 강남동,2,안동시,제2선거구,마선거구,2
경상북도,안동시,용상동,경상북도 안동시 용상동,2,안동시,제2선거구,바선거구,2
경상북도,안동시,태화동,경상북도 안동시 태화동,2,안동시,제3선거구,사선거구,2
경상북도,안동시,평화동,경상북도 안동시 평화동,2,안동시,제3선거구,사선거구,2
경상북도,안동시,안기동,경상북도 안동시 안기동,2,안동시,제3선거구,사선거구,2
경상북도,안동시,중구동,경상북도 안동시 중구동,2,안동시,제3선거구,아선거구,2
경상북도,안동시,명륜동,경상북도 안동시 명륜동,2,안동시,제3선거구,아선거구,2
경상북도,안동시,서구동,경상북도 안동시 서구동,2,안동시,제3선거구,아선거구,2
경상북도,구미시,송정동,경상북도 구미시 송정동,3,구미시,제1선거구,가선거구,3
경상북도,구미시,형곡1동,경상북도 구미시 형곡1동,3,구미시,제1선거구,가선거구,3
경상북도,구미시,형곡2동,경상북도 구미시 형곡2동,3,구미시,제1선거구,가선거구,3
경상북도,구미시,원평동,경상북도 구미시 원평동,3,구미시,제1선거구,가선거구,3
경상북도,구미시,선주원남동,경상북도 구미시 선주원남동,3,구미시,제2선거구,나선거구,2
경상북도,구미시,도량동,경상북도 구미시 도량동,3,구미시,제2선거구,다선거구,2
경상북도,구미시,지산동,경상북도 구미시 지산동,3,구미시,제3선거구,라선거구,2
경상북도,구미시,신평1동,경상북도 구미시 신평1동,3,구미시,제3선거구,라선거구,2
경상북도,구미시,신평2동,경상북도 구미시 신평2동,3,구미시,제3선거구,라선거구,2
경상북도,구미시,비산동,경상북도 구미시 비산동,3,구미시,제3선거구,라선거구,2
경상북도,구미시,광평동,경상북도 구미시 광평동,3,구미시,제3선거구,라선거구,2
경상북도,구미시,공단동,경상북도 구미시 공단동,3,구미시,제3선거구,라선거구,2
경상북도,구미시,상모사곡동,경상북도 구미시 상모사곡동,3,구미시,제4선거구,마선거구,2
경상북도,구미시,임오동,경상북도 구미시 임오동,3,구미시,제4선거구,마선거구,2
경상북도,구미시,선산읍,경상북도 구미시 선산읍,3,구미시,제5선거구,바선거구,2
경상북도,구미시,무을면,경상북도 구미시 무을면,3,구미시,제5선거구,바선거구,2
경상북도,구미시,옥성면,경상북도 구미시 옥성면,3,구미시,제5선거구,바선거구,2
경상북도,구미시,도개면,경상북도 구미시 도개면,3,구미시,제5선거구,바선거구,2
경상북도,구미시,고아읍,경상북도 구미시 고아읍,3,구미시,제5선거구,사선거구,2
경상북도,구미시,산동읍,경상북도 구미시 산동읍,3,구미시,제6선거구,아선거구,2
경상북도,구미시,해평면,경상북도 구미시 해평면,3,구미시,제6선거구,아선거구,2
경상북도,구미시,장천면,경상북도 구미시 장천면,3,구미시,제6선거구,아선거구,2
경상북도,구미시,인동동,경상북도 구미시 인동동,3,구미시,제7선거구,자선거구,3
경상북도,구미시,진미동,경상북도 구미시 진미동,3,구미시,제7선거구,자선거구,3
경상북도,구미시,양포동,경상북도 구미시 양포동,3,구미시,제8선거구,차선거구,2
경상북도,영주시,순흥면,경상북도 영주시 순흥면,2,영주시,제1선거구,가선거구,2
경상북도,영주시,단산면,경상북도 영주시 단산면,2,영주시,제1선거구,가선거구,2
경상북도,영주시,부석면,경상북도 영주시 부석면,2,영주시,제1선거구,가선거구,2
경상북도,영주시,상망동,경상북도 영주시 상망동,2,영주시,제1선거구,가선거구,2
경상북도,영주시,하망동,경상북도 영주시 하망동,2,영주시,제1선거구,나선거구,2
경상북도,영주시,영주1동,경상북도 영주시 영주1동,2,영주시,제1선거구,나선거구,2
경상북도,영주시,영주2동,경상북도 영주시 영주2동,2,영주시,제1선거구,나선거구,2
경상북도,영주시,가흥1동,경상북도 영주시 가흥1동,2,영주시,제1선거구,다선거구,2
경상북도,영주시,가흥2동,경상북도 영주시 가흥2동,2,영주시,제1선거구,다선거구,2
